ID,name,age,region,experience,hours_per_week,overtime,performance,education,salary
4495,Keith Ford,57,Metro,22,32,1,86,Master,116962.71
4968,Robert Meyer,45,Seoul,6,42,0,86,PhD,121661.17
837,Christina Underwood,58,Seoul,11,55,0,55,Bachelor,121160.69
602,Sydney Rios,34,Seoul,29,45,0,81,Bachelor,108461.39
2185,Thomas Stein,54,Seoul,29,43,0,91,Bachelor,130136.29
3866,Teresa Mack,42,Metro,20,34,1,70,Highschool,104263.66
2482,Margaret Leblanc,35,Metro,17,44,0,69,Highschool,84780.06
4308,Jennifer Sanders,44,Seoul,26,54,0,73,Master,137813.63
1583,Katrina Rogers,60,Seoul,21,41,1,51,Bachelor,119287.85
4267,Jeffrey Clark,45,Seoul,25,59,1,88,Master,130698.52
2534,Zachary Taylor,25,Seoul,1,54,0,79,Master,89655.99
2726,Tommy Smith,56,Seoul,14,42,1,76,Bachelor,112113.21
1071,James Pearson,56,Metro,12,32,1,75,Master,109237.77
1776,Andrew Barnes,34,Metro,2,51,0,53,Highschool,75477.7
4809,Pamela Peterson,51,Seoul,24,36,0,87,Bachelor,111615.45
1284,Austin Ochoa,60,Seoul,8,45,0,96,Highschool,112683.7
3051,Jennifer Brown,59,Metro,25,54,1,63,Highschool,133870.32
4754,Kristin Snow,49,Metro,17,46,1,65,Master,123839.48
1837,Adam Barber,44,Seoul,6,39,1,53,Bachelor,89467.91
4243,Danielle Davis,45,Seoul,8,45,0,73,Bachelor,99300.21
1020,Amanda Carroll,49,Metro,25,43,1,93,Bachelor,121115.45
4134,Ian Duncan,52,Metro,11,41,1,98,Bachelor,111719.61
1327,Andrea Baker,41,Metro,26,44,1,64,PhD,143152.98
476,Daniel Frye,41,Seoul,16,34,0,69,Bachelor,103044.5
4272,Jessica Rivers,41,Rural,30,49,0,71,Highschool,108328.86
1652,Lori Bush,42,Rural,6,35,0,93,Highschool,75356.1
3999,Ann King,49,Metro,5,33,0,77,Master,98771.01
4468,Brandon Fleming,43,Metro,1,44,0,82,Bachelor,96308.21
2611,Melanie Wilson,46,Metro,29,57,1,84,Highschool,132840.86
2477,Jasmine Johnson,45,Seoul,17,52,1,62,Highschool,111019.55
2584,Michelle Davis,58,Seoul,30,59,0,93,Highschool,127380.9
1374,Christopher Thompson,24,Seoul,8,58,0,60,Bachelor,83855.39
740,Jacqueline Davis,57,Metro,30,52,0,81,PhD,138133.62
3619,James Marks,53,Rural,4,56,0,67,Bachelor,88495.17
2441,Sherry Hicks,41,Rural,20,32,1,91,Bachelor,91027.69
868,Jennifer George,55,Metro,9,47,1,67,Master,121382.73
1141,Elizabeth Fuentes,58,Seoul,18,41,0,100,PhD,149177.95
998,Mr. Danny Hernandez DDS,28,Metro,5,45,1,74,Master,90616.33
1338,Ashley Gilbert,30,Seoul,3,52,1,58,Highschool,82968.22
542,David Gonzales,24,Seoul,9,34,0,54,Bachelor,73230.22
1100,Daniel Estrada,24,Metro,18,53,1,64,Bachelor,96008.25
1133,Tracy Miller,32,Metro,5,53,0,62,Bachelor,84900.58
4065,Troy Wall,47,Metro,22,38,0,73,Bachelor,102561.27
2716,Melissa Guerrero,35,Rural,11,30,1,54,Bachelor,85904.07
2259,Ashley Kim,36,Metro,21,57,0,91,Highschool,103365.8
4751,Robert Hines,44,Seoul,30,39,0,75,PhD,144815.07
60,Ronald Berry,57,Seoul,27,48,1,95,Bachelor,139069.48
2884,Nicole Martin,56,Seoul,4,31,1,97,Master,108818.9
1939,Brian Young,60,Seoul,17,43,0,80,Bachelor,110822.6
2577,Lori Watson,24,Metro,12,60,0,69,Bachelor,96175.17
4937,Steven Curry,55,Seoul,28,54,1,77,Highschool,117235.61
1079,Katherine Webster,42,Seoul,2,39,0,77,Highschool,76179.45
3250,Kayla Reed,43,Metro,22,46,1,95,Master,127461.48
3128,Edwin Gardner,35,Rural,12,38,0,60,Master,90639.1
2489,Brian Johnson,47,Metro,12,51,1,99,Bachelor,117178.54
941,Jeffrey Sandoval,25,Seoul,1,37,0,99,Highschool,69709.2
1081,John Frederick,52,Metro,25,44,0,52,PhD,122834.5
188,Stephanie Fowler,45,Seoul,9,53,0,98,Highschool,104747.23
2635,Jason Carter,42,Seoul,23,58,1,82,Highschool,116606.33
2086,Elizabeth Cooper,36,Metro,15,48,0,67,Bachelor,86136.44
2250,Steven Esparza,34,Rural,21,52,0,54,Bachelor,88922.66
4891,Stanley Torres,45,Rural,16,51,0,70,PhD,106950.97
2024,Gregg Murphy,23,Rural,20,33,0,90,Highschool,66459.46
3540,Brittany Garcia,26,Rural,0,46,0,66,PhD,86488.52
4049,Christopher Summers,58,Seoul,28,57,0,72,Master,131695.2
3607,Alicia Moreno,27,Metro,26,55,1,73,Bachelor,106093.15
227,Laura Parker,26,Rural,7,36,1,91,Bachelor,76473.52
4848,Jason Boyd,40,Metro,29,43,0,100,Highschool,103149.74
1930,Sara Barber,46,Rural,29,47,0,86,PhD,142406.15
3056,Patricia Hensley,37,Rural,16,43,1,79,Highschool,80096.18
4490,Elizabeth Arnold,47,Metro,14,39,0,79,Master,102042.7
1405,Ashley Rogers,33,Metro,14,44,1,59,Bachelor,98796.69
2180,Kevin Cooley,38,Seoul,27,41,0,77,Bachelor,119209.65
698,Brian Madden,55,Metro,4,48,1,81,Highschool,95089.68
1125,Lori Suarez,30,Metro,9,40,0,61,Master,92837.24
3362,Tammy Reyes,52,Metro,9,34,0,78,Bachelor,108316.47
4136,Casey Webster,37,Seoul,12,44,0,93,Bachelor,90797.47
1779,Thomas Johnson,52,Rural,18,51,0,68,Bachelor,97698.65
2859,Aaron Mitchell,23,Metro,12,58,1,86,Highschool,92331.71
1038,James Newman,23,Rural,21,53,0,53,Highschool,67733.64
4457,Jonathan Jenkins,32,Seoul,19,32,0,60,Bachelor,84015.56
2257,Parker Taylor,32,Metro,30,30,0,72,Master,109357.82
314,Summer Robertson,38,Seoul,21,37,0,81,Master,103120.65
2282,Colleen Fleming,28,Rural,8,55,0,81,Master,90409.65
1417,Diana Shannon,40,Seoul,24,33,0,51,Master,101882.11
1037,Daisy Vasquez,35,Rural,23,60,1,94,Highschool,94300.91
2160,William Simpson,47,Rural,18,41,0,99,Master,119102.94
4164,Michelle Huerta,23,Metro,17,37,0,75,Highschool,80784.64
1755,Scott Rodriguez,47,Rural,4,46,0,91,Bachelor,82258.78
3113,Bryan Leach,23,Metro,1,30,1,60,Bachelor,69266.17
2814,Savannah Arias,58,Metro,11,53,0,97,Bachelor,106854.63
2699,Steve Smith,46,Seoul,27,31,1,94,Bachelor,130795.0
3208,Theresa Key MD,46,Rural,8,57,1,56,Bachelor,98149.77
4351,Carolyn Barrera,27,Seoul,19,58,0,65,Bachelor,90803.64
3432,Gregory Barnes,22,Seoul,18,32,0,95,Bachelor,84183.79
1507,Nicole Smith,29,Seoul,21,55,0,96,Highschool,101665.48
1924,Steven Simmons,53,Seoul,21,39,1,99,Bachelor,129513.75
449,Jonathan Alexander,32,Rural,17,58,1,50,Master,107022.81
4129,Ashlee Williams,53,Rural,22,48,1,81,Bachelor,114134.72
2529,Collin Alvarado,53,Seoul,15,59,0,100,Bachelor,128792.73
4970,Cory Schwartz,31,Seoul,30,46,0,86,Bachelor,103289.72
2790,Elizabeth Williams,39,Rural,8,46,0,90,Highschool,72263.9
362,Chad Goodman,47,Seoul,26,57,1,56,PhD,143306.43
2184,Stephanie Aguilar,50,Seoul,23,32,1,53,PhD,136900.65
1135,Yolanda Ward,39,Metro,25,44,0,71,PhD,112414.35
3881,Paul Palmer,45,Metro,29,44,0,68,Highschool,103289.8
2156,Gavin Morrow,26,Seoul,30,45,0,55,Highschool,91687.68
1831,Rhonda Davis,26,Seoul,18,32,1,60,Bachelor,82042.69
1054,Nichole Hart,44,Seoul,12,59,0,98,Master,109144.07
23,Kurt Garcia,33,Rural,7,49,0,82,PhD,88741.44
2067,Timothy Johnson,23,Seoul,20,39,1,66,Highschool,87572.2
1654,Kimberly Sandoval,54,Seoul,21,52,0,82,Highschool,126055.52
2588,Brenda Tran,51,Rural,4,41,0,92,Highschool,87258.63
3211,Mario Copeland,42,Seoul,24,49,0,59,Master,126988.69
4303,Jessica Mccarthy,26,Seoul,7,35,1,86,Bachelor,94356.52
4037,Patricia Barrera,30,Metro,12,60,1,80,PhD,126402.31
2326,Michele Mullins,46,Rural,14,54,0,50,Bachelor,85391.94
461,Charles Mccarthy,57,Seoul,7,37,0,90,Bachelor,98148.31
1068,Jaime Mccormick,49,Rural,17,50,1,59,Bachelor,96858.19
88,Kevin Foster,54,Seoul,7,47,1,50,Master,122561.93
1431,Derek Green,53,Metro,12,53,1,70,Master,124250.76
2648,Benjamin Rogers,32,Metro,19,44,0,69,Highschool,92850.21
283,Heather Mcmahon,25,Metro,5,43,1,50,Highschool,68846.37
463,Robert Hall,60,Metro,11,51,0,59,Master,107651.13
213,Belinda Fields,22,Seoul,21,45,0,70,Bachelor,98751.38
2500,Mary Chapman,54,Rural,25,33,0,68,Bachelor,100057.49
1369,Edwin Moreno,26,Metro,13,45,0,70,Highschool,79027.85
235,Jordan Hayes,41,Seoul,14,47,0,64,PhD,112406.4
2771,Steven Singh,28,Metro,3,40,0,80,Highschool,68694.5
598,Frances Adams,41,Rural,30,35,0,78,Highschool,96024.29
4421,Jason Newton,60,Rural,8,32,0,89,Master,100942.09
2251,Kevin Wells DVM,53,Metro,22,56,1,78,Bachelor,118786.19
4032,Paula Elliott,58,Seoul,17,30,0,77,Bachelor,113590.44
2284,Vernon Hunt,53,Metro,18,39,1,69,Master,112270.69
663,James Marsh,51,Rural,10,43,0,87,Master,111508.0
4964,Donna Thomas,58,Rural,25,56,1,54,Highschool,103716.21
2286,Terry Le,43,Seoul,30,60,0,69,Highschool,107807.39
4717,Ann Dean,31,Metro,2,47,0,67,Bachelor,74554.03
3194,John Neal,57,Seoul,5,44,1,73,Master,109600.4
2504,Jordan Gibbs,49,Seoul,26,38,1,98,Highschool,129500.09
4044,Jason Tyler,52,Seoul,7,45,0,58,Bachelor,96558.21
780,Alyssa Silva,57,Metro,10,54,0,81,Master,126959.33
4020,Shane Franco,52,Seoul,5,51,0,69,PhD,111116.8
3427,Christopher Carlson,29,Seoul,9,57,1,60,Bachelor,101306.73
4307,Paul Howell,56,Metro,14,45,0,78,Bachelor,108566.28
3197,Tina Figueroa,34,Metro,28,49,1,60,Bachelor,119305.8
4836,Ashley Carlson,57,Metro,27,46,0,82,Highschool,109285.43
686,Richard Gray,51,Metro,16,41,1,83,Highschool,102126.84
3170,Christopher Lopez,33,Metro,7,38,0,97,Bachelor,86918.84
3927,Joseph Charles,55,Seoul,12,46,0,54,Bachelor,112011.6
3435,Robert Golden,41,Metro,8,60,1,94,Bachelor,100374.37
2172,Lauren Munoz,55,Metro,17,55,1,84,Master,121496.86
3690,Jill Stewart,44,Metro,21,48,0,62,Highschool,104059.87
1851,Jeffrey Hicks,40,Seoul,21,35,0,87,Bachelor,101244.66
488,Rebecca Baldwin,35,Seoul,7,30,0,90,Bachelor,89145.56
1689,Andre Thompson,35,Metro,4,34,0,89,Highschool,71321.04
2231,Sydney Benson,49,Seoul,15,47,0,88,PhD,139545.5
3265,Mary Ali,49,Metro,2,30,0,85,Master,93036.12
2321,Aaron Wright,22,Metro,6,36,0,86,Highschool,64728.86
783,John Dougherty,29,Seoul,18,39,1,63,Bachelor,89745.15
522,Jay Camacho,58,Rural,16,58,0,80,Highschool,100777.6
523,Eduardo Mullins,59,Metro,30,52,1,73,Bachelor,136514.32
2838,John Williams,48,Metro,29,54,0,91,Bachelor,124509.19
4540,Jamie Newman,25,Seoul,23,54,1,87,Highschool,100570.59
2399,Curtis Bennett,38,Seoul,5,38,1,50,Bachelor,79154.54
2208,April Freeman,22,Metro,25,47,0,85,Highschool,91419.5
3478,Jennifer Thompson,38,Rural,30,33,0,76,Highschool,100332.48
3553,Erin Perry,49,Seoul,19,31,0,91,Master,111672.2
4088,Katherine Johnson,60,Seoul,8,57,1,94,Bachelor,128076.39
2823,Colleen Vasquez,32,Metro,8,55,1,89,Highschool,83168.28
1512,Michael Mccarthy,50,Rural,23,48,0,56,Bachelor,103787.28
1883,Johnathan Wallace,34,Metro,1,36,1,54,Master,90371.52
652,Jane Wolfe,49,Metro,22,50,1,76,Bachelor,116212.77
4931,Shawn Brown,58,Seoul,26,54,0,71,Bachelor,136492.12
3090,Thomas Duran,22,Rural,13,35,0,53,Highschool,57388.38
370,Kevin Huang,55,Metro,21,42,0,84,PhD,143291.09
4998,Katelyn Kemp,25,Metro,3,53,0,78,Bachelor,86558.28
119,Michael Wilson,47,Seoul,29,39,1,86,Master,120860.68
3321,James Manning,53,Seoul,0,41,0,88,Highschool,82844.27
3035,Anita Ayers,38,Seoul,1,60,0,100,Master,106010.05
2217,John Middleton,57,Seoul,25,46,1,77,Highschool,121204.08
3543,Kelly Moreno,58,Metro,9,44,0,57,Bachelor,96064.75
1614,Brian Rangel,27,Metro,9,34,0,52,PhD,91179.58
3152,Timothy Smith,35,Rural,28,46,0,71,Highschool,83563.16
963,Taylor Lynch,46,Seoul,13,60,0,77,Bachelor,107627.32
2511,Lisa Hall,55,Metro,9,39,0,83,Master,120345.87
3832,Jaime Miller,58,Seoul,27,34,0,60,Highschool,105554.92
2824,Thomas White,34,Seoul,1,55,1,70,Highschool,85517.33
4344,Kelly Adams,60,Metro,19,60,1,86,Bachelor,138375.53
3033,Susan Gonzalez,48,Seoul,27,44,1,62,Highschool,124391.73
2416,Karen Moreno,51,Metro,11,56,1,51,Highschool,99538.63
4655,Angela Miller,40,Seoul,18,57,0,75,PhD,135577.6
4237,Matthew Stevens,41,Metro,1,31,0,99,Bachelor,79536.91
2186,Michelle Diaz,31,Metro,21,47,0,60,Highschool,87781.09
3670,Thomas Baker,38,Seoul,20,37,1,60,Bachelor,97678.92
2038,Kendra Cooper,43,Seoul,11,34,1,81,Bachelor,95434.04
4363,Mrs. Emily Cortez,59,Metro,20,52,0,96,Highschool,129754.34
773,Rodney Larson,34,Metro,22,51,1,96,Bachelor,114547.79
1285,Brenda Martinez,41,Rural,19,54,0,50,Bachelor,101431.71
4604,Steven Wells,22,Seoul,26,55,1,66,Bachelor,115345.18
4795,Colleen Fleming,34,Seoul,8,49,1,60,Highschool,91596.17
1415,Rebecca Berry,56,Metro,4,41,0,92,PhD,114384.27
1235,Angela Cross,28,Rural,10,41,1,89,Bachelor,89999.64
2700,Douglas Harrell,45,Rural,12,49,0,97,Master,112704.12
436,David Hughes,23,Seoul,16,34,1,97,Highschool,91934.43
1675,Daniel Sosa,46,Metro,16,37,0,66,Bachelor,105452.89
366,Sabrina Washington,30,Seoul,4,53,0,85,Master,102795.97
2650,Miranda Patterson,36,Seoul,4,31,0,75,Bachelor,79267.28
232,Samuel Ball,40,Seoul,14,52,0,90,Bachelor,100284.43
4268,Nicholas Landry,31,Rural,7,56,0,56,Highschool,71397.66
4042,Brandon Burns,37,Rural,20,31,0,85,PhD,116837.3
4400,Aaron Frost,22,Metro,8,60,0,50,Highschool,70616.7
408,Curtis Mayer,40,Metro,15,52,1,67,Bachelor,113759.3
2091,Brett Taylor,49,Seoul,20,47,0,50,Bachelor,110280.38
87,Brittany Velez,56,Metro,15,45,1,89,PhD,132196.3
845,Wendy Sheppard,26,Seoul,25,46,0,82,Bachelor,98214.26
1032,Laura Barnes,51,Rural,9,45,0,61,Master,89702.49
2856,Mark Perkins,33,Rural,25,37,1,99,Bachelor,105187.07
4110,Tracy Webb,36,Metro,23,51,0,69,Highschool,87939.37
4397,Patricia Ramsey,38,Seoul,23,58,1,73,PhD,131188.91
3894,Kevin Collins,60,Metro,25,35,1,87,Master,123691.32
2659,Adam Moreno,49,Seoul,7,48,0,56,Bachelor,98685.49
856,Deborah Barajas,30,Rural,1,36,1,52,Bachelor,63020.66
79,Norman Rivera,45,Seoul,16,42,1,97,Bachelor,103971.61
2248,Christopher Miller,48,Metro,29,32,0,62,Bachelor,118972.2
4571,Mary Miller DDS,31,Metro,22,53,1,70,Bachelor,113192.81
3657,Anthony Williams,35,Seoul,28,51,0,98,Highschool,101971.06
4152,Debra Montgomery,36,Seoul,26,34,0,64,Bachelor,102347.37
3379,Jeremy Russell,42,Rural,6,57,1,53,Bachelor,97804.7
2280,Amy Johnston,42,Seoul,28,31,1,77,Bachelor,125740.25
2599,Laura Hickman,34,Metro,0,58,0,74,Highschool,80277.74
4160,Tracy Hancock,46,Metro,6,38,1,90,Highschool,82980.52
3871,Frances Hendricks,56,Metro,25,35,0,88,Bachelor,110196.68
3429,Mary Perez,53,Seoul,18,47,0,78,Bachelor,123193.27
2177,Jennifer Alvarado,59,Rural,11,51,1,50,Bachelor,102551.93
425,James Jensen,54,Seoul,25,47,0,92,Master,138194.45
393,Barbara Smith,47,Seoul,20,59,1,88,Bachelor,130227.44
4727,Evan Wilson,40,Seoul,6,48,1,81,Highschool,98970.2
3694,Monica Collier,50,Metro,21,41,0,72,Highschool,98166.07
105,Dr. Melissa Guerra,22,Seoul,12,54,0,54,Highschool,71632.68
3995,Michael Cunningham,27,Seoul,4,36,1,68,Highschool,65654.92
4413,Matthew Blackburn,58,Rural,19,48,0,82,Master,125661.68
1949,Derek Cox,54,Seoul,29,48,0,79,PhD,142883.15
1460,Pamela Woods,55,Rural,4,32,0,68,Master,84317.55
3258,Pamela Ramirez,28,Seoul,2,50,0,100,Highschool,77112.95
2804,Tracey Barnes DDS,34,Seoul,1,39,0,72,Bachelor,72924.69
2707,Susan Hernandez,24,Metro,5,30,0,86,Bachelor,78761.21
4790,Kenneth Watson,48,Metro,1,50,0,81,Master,109529.33
1588,Bradley Kennedy,29,Metro,24,44,1,71,Bachelor,101953.03
3660,Wendy Holland,40,Rural,14,32,0,53,Highschool,77326.97
1732,Kevin Jones,60,Rural,22,33,1,60,Highschool,113118.57
4765,Jeffrey Stewart,56,Metro,28,48,0,62,Highschool,112249.16
4225,Raymond Mclaughlin,23,Metro,7,39,0,71,Bachelor,79839.53
3682,Richard Johnson,51,Metro,30,59,1,72,Highschool,123649.21
1792,Eric Johnson,40,Metro,1,40,0,91,Highschool,80949.06
2356,Pamela Dyer,47,Seoul,25,50,1,90,Bachelor,139522.34
1941,Craig Cox,40,Seoul,8,39,1,92,Highschool,84520.45
703,Richard Morales,44,Seoul,29,52,1,92,Bachelor,120563.42
2443,Lydia Miller,46,Seoul,20,58,0,89,Highschool,106342.15
4376,Teresa Simmons,29,Rural,20,48,0,81,Master,96404.64
497,Alexander Osborne,57,Seoul,29,53,1,97,Highschool,143605.42
465,Brian Brown,45,Seoul,14,45,1,73,Master,121458.65
4072,Justin Hernandez,59,Metro,28,40,0,79,Highschool,109645.96
4334,Lawrence Williamson DDS,34,Metro,7,43,0,100,Bachelor,97130.87
173,Amber Johnson,44,Metro,0,46,0,57,Master,99387.91
4944,John Robinson,33,Seoul,19,41,0,93,Master,117919.11
4797,Alexander Wallace,38,Metro,18,40,1,97,Bachelor,97331.94
2541,Samantha Mcmahon,35,Metro,25,49,0,96,Highschool,98492.37
3263,Travis Valdez,27,Seoul,25,36,0,79,Highschool,82056.09
4681,Mary Baker,52,Seoul,3,44,0,66,Bachelor,90653.02
2261,Jennifer Lopez,39,Metro,20,40,0,94,Bachelor,110327.61
2113,Paul Murphy,36,Seoul,22,55,1,60,Highschool,108008.65
901,Jessica Johnson,38,Metro,22,41,1,59,Master,121564.77
1447,Jessica Booth,57,Seoul,27,44,1,76,Master,142145.6
3574,Brandon Lopez,31,Metro,3,30,0,81,Master,89092.76
742,Jenny Miller,29,Rural,16,47,0,95,Master,104736.26
2294,Catherine Kelly,23,Metro,16,39,0,63,Highschool,73869.59
2453,Sarah Fowler,49,Metro,7,57,0,70,Bachelor,99054.15
2623,Robert Gonzales,32,Seoul,24,53,0,67,Bachelor,107942.34
4079,Sherry Nguyen,53,Rural,30,31,0,57,Master,126036.33
1207,Morgan Johnson,29,Rural,17,36,0,53,Bachelor,75389.99
510,Jonathan Green,33,Rural,16,40,0,62,Master,95381.83
2621,Barbara Riley,27,Rural,15,42,1,95,Highschool,75915.24
2803,Megan Andrews,41,Metro,5,56,0,94,Master,112754.43
3314,Sarah Flores,37,Seoul,5,34,1,71,Master,98344.87
1550,William Steele,33,Seoul,3,48,1,72,Master,88815.74
4564,Michael White,39,Rural,29,48,1,54,Master,111159.53
2203,Erin Mckenzie,58,Metro,11,50,0,61,PhD,120090.52
2567,Emily Stewart,30,Seoul,22,46,0,94,PhD,113847.86
3893,Bradley Jones,56,Seoul,22,56,0,93,Bachelor,118792.49
2045,Thomas Snyder,45,Seoul,2,48,1,60,Bachelor,87053.55
768,Jacqueline Gray,60,Seoul,1,48,0,74,Highschool,89015.86
4873,Sarah Johnson,52,Metro,24,53,0,92,Master,122782.01
3739,Shannon Ramirez,51,Seoul,6,45,1,87,Bachelor,116450.74
422,Karen Baker,33,Rural,30,37,0,84,Highschool,85574.2
124,Jessica Gregory,25,Seoul,29,37,1,56,Bachelor,106281.96
4163,Michael Montgomery,40,Rural,13,30,0,88,PhD,106772.49
2629,Melissa Wise,43,Seoul,22,44,0,60,PhD,113176.52
820,Eric Ryan,36,Seoul,1,56,1,58,PhD,118268.44
1404,Megan Moore,50,Metro,14,45,0,63,PhD,113861.86
1383,Stephen Mitchell,49,Rural,20,35,0,87,Bachelor,112733.76
2149,William Huffman,42,Seoul,0,49,0,95,Bachelor,93654.0
1576,Chad Salas,55,Metro,12,48,0,70,Bachelor,99140.47
1639,William Charles,53,Seoul,19,44,0,86,Highschool,107845.94
1796,Margaret Cohen,28,Seoul,15,39,0,55,PhD,102484.32
4816,Joshua Martin,50,Seoul,30,46,1,50,Master,131742.98
400,Richard Ryan,58,Metro,23,45,1,52,PhD,147339.25
2311,Anita Roberts,51,Seoul,21,50,0,58,Bachelor,106198.52
883,Rhonda Waller,26,Metro,27,51,0,55,Bachelor,102029.05
4974,Megan Obrien,45,Metro,10,51,0,82,Bachelor,96053.16
2898,Christina Fields,57,Seoul,13,55,0,76,Bachelor,106187.46
1353,Ashley Carpenter,36,Seoul,11,34,0,61,Bachelor,94113.21
2743,Kyle Freeman,26,Seoul,11,44,1,98,PhD,120273.81
4551,Allen Carpenter,42,Metro,27,44,1,96,Master,127685.58
2131,Alexis Duncan,60,Rural,11,56,0,62,Highschool,103054.75
983,Debra Crawford,57,Seoul,5,30,1,89,Bachelor,101698.57
457,Melissa Green,30,Metro,6,56,0,75,Bachelor,93958.97
4120,Thomas James,29,Seoul,7,46,0,95,Bachelor,90538.63
1080,Danielle Hernandez,35,Metro,25,47,1,99,Highschool,99421.87
1951,Ronald Welch,24,Metro,19,46,0,73,Bachelor,85304.29
4315,David Sullivan,43,Seoul,22,48,0,80,Bachelor,110892.06
690,Wendy Skinner,25,Metro,15,35,0,55,Highschool,69539.49
2430,Hannah Wise,27,Metro,2,37,1,78,Highschool,63946.89
642,Mark Johnson,38,Seoul,3,43,1,85,Highschool,86963.65
2393,Brandon Bass,51,Metro,6,54,0,64,Bachelor,97737.24
1954,Angela Ellison,54,Seoul,30,55,0,79,Bachelor,142594.9
2749,David Thomas,30,Metro,8,44,1,76,Bachelor,87276.71
4314,Nicholas Kelly,30,Seoul,25,31,1,68,Bachelor,107415.3
3436,Pamela Walker,45,Seoul,9,45,1,51,Highschool,87370.91
3337,John Cochran,36,Seoul,30,54,1,68,Bachelor,127681.52
4767,Brooke Lopez,32,Seoul,12,40,0,90,PhD,109571.98
3371,Matthew Walsh,41,Seoul,23,47,1,86,Master,117321.51
1885,Emily Doyle,42,Rural,12,42,1,83,Bachelor,96151.24
390,Jeffrey Moore,26,Metro,4,57,0,65,Bachelor,83268.39
2495,Kristi Taylor,33,Metro,3,30,0,63,PhD,90496.98
3879,Emily Fernandez,46,Seoul,2,51,1,71,Highschool,90026.23
3857,Emily Spencer,59,Metro,14,59,0,93,Bachelor,115761.24
846,Don Sanchez,44,Seoul,25,37,0,87,Highschool,100914.39
543,Gregory Robinson,34,Seoul,6,40,1,75,Highschool,85769.55
92,Thomas Garcia,28,Rural,0,35,1,80,Master,82417.37
3890,Mary Nunez,42,Metro,25,42,1,53,PhD,132969.98
1980,Christopher Brock,29,Seoul,5,52,0,100,PhD,108326.09
2813,Mr. Joseph Martinez,45,Seoul,13,51,0,71,Highschool,88224.43
4083,Martha Conley,48,Metro,2,38,0,95,Bachelor,100382.06
2903,Terri Cross,55,Rural,15,51,1,80,Highschool,97216.53
2530,Sylvia Barr,28,Metro,24,42,0,95,Bachelor,105033.19
1677,Felicia Ewing,23,Rural,13,60,1,94,Highschool,89256.45
1049,Martin Owens,31,Rural,18,30,1,58,Bachelor,82690.34
1961,Zachary Wood,48,Rural,22,41,0,85,Bachelor,102316.67
2531,Timothy Burns,42,Seoul,13,41,0,71,Bachelor,89713.77
3993,Leslie Oliver,29,Seoul,15,34,0,70,Bachelor,79878.81
238,Kaitlyn Scott,45,Metro,25,47,1,92,Bachelor,113208.91
3098,Vickie Flowers,25,Metro,26,33,0,56,Bachelor,90844.05
3489,Jessica Thompson,44,Metro,5,41,0,98,PhD,113357.4
1134,Melissa Nielsen,27,Rural,7,55,0,81,Bachelor,71426.08
1806,Kevin Johnson,50,Seoul,20,39,0,62,Bachelor,108748.24
4318,Mary Hart,39,Metro,3,54,0,77,Master,105475.98
164,Peter Lewis,33,Rural,5,41,0,68,PhD,96986.09
3493,Michael Rocha,22,Seoul,28,48,0,85,PhD,116458.09
4710,Kelly Allen,27,Seoul,30,35,1,69,PhD,113346.27
4631,Aaron Young,27,Metro,15,30,0,91,Highschool,70614.16
3454,Amy Baird,48,Rural,12,43,0,54,Bachelor,95216.25
3200,Brittany Alvarez,33,Seoul,12,47,1,53,Highschool,87008.55
3635,Jacob Cervantes,40,Metro,9,47,1,74,Bachelor,96357.48
3940,Kimberly Chandler,54,Seoul,21,31,0,99,Master,137019.02
1812,Zachary Barker,47,Seoul,12,46,0,93,Bachelor,106336.43
3650,Katherine Horn,25,Seoul,14,41,1,61,Bachelor,84033.26
4050,Brandon Haynes,43,Seoul,17,49,0,68,Highschool,95334.6
1429,Brittany Perez,25,Metro,7,34,1,91,Highschool,71675.43
3614,Judy Baker,38,Seoul,6,45,0,66,Bachelor,91994.81
3132,Thomas Sanders,60,Seoul,0,58,0,88,Bachelor,117067.45
3397,Samantha Jenkins,32,Seoul,2,34,1,96,Bachelor,81915.65
4461,Bradley Brown,54,Seoul,17,44,1,82,Highschool,103322.37
4650,Andrew Benson,36,Metro,5,39,0,84,Bachelor,84987.47
2821,Christina Bishop,32,Rural,6,42,1,75,Bachelor,86749.09
1453,Sara Cuevas,54,Metro,29,44,1,61,Bachelor,124590.01
594,Mary Scott,48,Seoul,15,42,1,97,Bachelor,112802.69
42,Nicholas Wilson,23,Rural,10,50,0,63,PhD,92895.58
561,Michael Rowe,32,Metro,16,49,1,76,Highschool,93623.6
3274,Carolyn Mitchell,58,Seoul,12,37,1,53,Master,121201.21
3245,Haley Ward,37,Metro,15,39,0,78,Bachelor,91213.68
244,Pamela Shaffer,56,Seoul,7,36,1,54,Bachelor,97783.61
1340,Dillon Allen,35,Rural,28,56,0,86,Bachelor,100726.57
2781,Carlos Smith,55,Seoul,19,56,0,93,Bachelor,129977.88
3188,Bobby Ward,22,Metro,4,56,0,72,Highschool,73785.76
3800,Scott Wilson,60,Seoul,11,38,1,79,Highschool,101190.9
1443,Jacob Miller,39,Seoul,27,49,1,83,Highschool,120824.3
262,Amy Sherman,28,Metro,25,37,0,50,Highschool,79723.99
2765,Jesse Kline,43,Metro,18,51,0,77,PhD,120791.6
1690,Sherri Ramirez,37,Rural,15,45,1,76,Highschool,78677.45
1726,Michael Smith,33,Metro,26,30,0,74,Highschool,88570.16
